song_name,average_ms_played
All Of You,51550.57142857143
All On Me,97390.33333333333
All On Me - Recorded at Spotify Studios NYC,23754.0
All On You,65347.333333333336
All Or Nothing At All,276066.0
All Over Me,2025.0
All Over the Road,1694.5
All Right Now,121687.66287878787
All Right Now - Bonus Track,2926.0
All Right Now - Single Version,21926.75
All Rise Again (feat. Warren Haynes),0.0
All She Wanna Do (with Saweetie),3041.0
All She Wants To Do Is Dance,40065.666666666664
All Soul,9786.0
All Star,18294.4
All Star - Karaoke,3088.0
All Summer,28921.2
All Summer Long,2287.2
All That I Am Living For,10820.0
All That I Got (The Make Up Song),1857.0
All That I Know (feat. Hoodie Allen),231111.0
All That Jazz,119878.5
All That Matters,1856.0
All That Really Matters,29500.5
All That She Wants,3552.0
All That's Known - Original Broadway Cast Recording/2006,69214.9705882353
All The Good Ones Are,59871.722543352604
All The Pretty Faces,1044.0
All The Pretty Girls,61088.0
All The Right Moves,1280.0
All The Small Things,35706.933333333334
All The Small Things - Karaoke,3413.0
All The Stars,81389.0
All The Stars (with SZA),25449.545454545456
All The Things She Said,2948.5
All The Things You Are,59880.0
All The Time,197893.5
All The Way,34405.333333333336
All The Way Down,12678.0
All The Way Up (feat. Infared),88400.4
All The Ways,325.0
All These Things That I've Done,72250.0
All These Things That I've Done - Radio Edit,147318.5
All These Years,129676.45161290323
All Things End,141802.51162790696
All This Love,66111.0
All This Time,6546.0
All Three,142255.63636363635
All Time Low,32703.3
All Time Low - Recorded at Spotify Studios NYC,185980.0
All To Myself,73606.68421052632
All Too Well,37872.0
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),364212.25
All Too Well (Taylor's Version),53648.6
All We Do,214174.0
All We Ever Knew,5526.0
All We Ever Knew - Recorded at Spotify Studios NYC,228378.0
All We Got,1664.0
All We Got (feat. KIDDO),37389.75
All We Have,2066.0
All We Know,2983.25
All Will Be Well,3882.0
All You Ever Wanted,95536.0
All You Got - skit,24359.0
All You Had To Do Was Stay,210240.0
All You Need Is Love,6741.5
All You Need Is Love - Remastered 2009,3177.2
All You Never Say,12355.0
All You Wanted,170361.5
All Your Exes,50574.0
All Your Favorite Bands,1413.25
All Your'n,108913.71428571429
All at Once,0.0
All by Yourself,122375.2
All for You,191706.0
All for the Best,1671.0
All is Fair in Love and War,1194.0
All of Me,149679.47297297296
All of Me (Instrumental Version),5631.0
All of Me - Instrumental,12330.0
All of Me - Live from Spotify Milan,291960.0
All of Me - Tiësto's Birthday Treatment Remix - Radio Edit,70858.0
All of My Love,62841.0
All on My Mind,29759.875
All on My Mind - Recorded at Sound Stage Nashville,5317.0
All or Nothing,94598.0
All the Angels - Live Demo,15975.0
All the Beds I've Made (Acoustic),4895.0
All the Best,4082.0
All the Little Lights,126420.66666666667
All the Pretty Girls,12957.0
All the Pretty Girls - Recorded at Spotify Studios NYC,184828.0
All the Time,2611.5
All the Way Home,1369.0
All the Ways,2681.5
All-American Girl,33716.055555555555
Allergic,1253.0
Allison Road,55326.25
Alma de Pipa,16068.0
Almost,103590.5
Almost (Sweet Music),120033.20930232559
Almost Famous,73563.82608695653
Almost Home,101988.0
Almost Is Never Enough,50499.1
Almost Like Praying (feat. Artists for Puerto Rico),125271.0
Almost Lover,120590.55319148937
Almost Makes Me Wish for Rain,21130.0
Almost Maybes,1907.5
Alms Alms,42135.42857142857
Aloha,3506.0
Alone,66963.63636363637
Alone (Calvin Harris Remix) (Feat. Stefflon Don),27658.0
Alone (Feat. Big Sean & Stefflon Don),21466.0
Alone (Stripped),1230.0
Alone (with Nicki Minaj),2972.0
Alone - Alternative Mix,111366.0
Alone At A Drive In Movie,800.5
Alone At A Drive In Movie - From “Grease”,3227.0
Alone In The Universe,9264.0
Alone In The Universe - Original Broadway Cast Recording,85955.3
Alone Together,99074.0
Alone Tonight,5387.0
Alone With You,55866.63636363636
Alone in The Universe (Reprise) - Original Broadway Cast Recording,34368.5
Alone on Christmas Day,2252.0
Alone with Me,266626.0
"Alone, Pt. II",1097.0
Along The Road,152996.0
Along the Way,2600.0
Alpine Swift,221170.0
Alps,2426.0
Already Callin' You Mine,7964.0
Already Dead,39816.333333333336
Already Gold,261080.0
Already Gone,122066.6
Already Got One,5317.0
Already Home,9937.5
Already On Fire,18606.615384615383
Already Over,47548.0
Alright,108857.85714285714
Altar Wine - Acoustic,1462.0
Always,129257.36
Always And Forever,0.0
Always Be 2.0,1671.0
Always Be My Baby,100014.90909090909
Always Be My Baby - Recorded at Sound Stage Nashville,130888.0
Always Been You,50882.181818181816
Always Gonna Love You,45649.5
Always Midnight,3181.0
Always On Time,58718.2
Always Remember Us This Way,67759.69841269842
Always on My Mind - 2003 Remaster,510.0
"Always, In All Ways",2507.0
Am I Deaf,3297.0
Am I Wrong,147444.1
Am I the Only One (Who's Ever Felt This Way),1671.0
Amarillo - El Dorado World Tour Live,35805.0
Amayzing Gertrude,48736.0
Amayzing Gertrude - Original Broadway Cast Recording,82581.4
Amayzing Mayzie,135959.0
Amayzing Mayzie - Original Broadway Cast Recording,104759.94444444444
Amazed,2259.75
Amazing,12175.0
Amazing (feat. DJ Khaled),15696.0
Amazing Grace,51227.5
Amazing Grace (My Chains Are Gone),139663.41666666666
Ambre,226981.0
Amen,30652.0
America,1636.5
America The Beautiful,34996.833333333336
America the Beautiful,7082.0
America's Suitehearts,1137.0
America's Sweetheart,19527.0
American,72390.78571428571
American Beauty,33148.8
American Boy,5387.0
American Boy (feat. Kanye West),95870.66666666667
American Boy - Brooks Remix / Extended,17600.0
American Cliché,171669.0
American Country Love Song,3728.6
American Crazy,116.0
American Dream,3587.0
American Girl,53782.545454545456
American Heartbreaker,1358.0
American Honey,14860.666666666666
American Idiot,51571.5
"American Idiot (feat. John Gallagher Jr., Stark Sands, Michael Esper, Rebecca Naomi Jones, Christina Sajous, Mary Faber, Tony Vincent, The American Idiot Broadway Company)",49411.5
American Nights,2360.0
American Oxygen,33482.3
American Pie,182313.83333333334
American Psycho II,6687.0
American Spirit,61732.666666666664
American Spirit - Nurko Remix,22087.666666666668
American Spirit - Stripped,4852.0
American Style,1694.5
American Teen,250746.0
Americano,101839.7
Amie,94028.07246376811
Amie - Remastered January 1992,38594.32967032967
Amityville,510.5
Amnesia,47727.0
Amoreena,4509.75
Amorfoda,2154.0
Amsterdam,119877.71428571429
Amsterdam - Recorded at Spotify Studios NYC,8103.0
Amy,9970.0
Amy Amy Amy,173057.27210884355
Amy Amy Amy / Outro,3876.0
An Evening I Will Not Forget / Furthest Thing,119771.66666666667
An Innocent Warrior,10704.0
AnGeL,34268.5
Anaconda,115849.90638297872
Anchor,117495.0
Ancient Dreams in a Modern Land,3776.0
Ancient Names (Part I),184526.77272727274
Ancient Names (Part II),77458.2
And 1,1032.5
And I,0.0
And I Love Her - Remastered 2009,6317.333333333333
And It Breaks My Heart,1535.0
And So It Went [Feat. Tom Morello],2878.0
And Then There Were None - Original Broadway Cast Recording/2006,57395.75
And We Danced (feat. Ziggy Stardust),33436.0
And Your Bird Can Sing - Remastered 2009,10942.0
Andromeda,1323.0
"Andy, You're A Star",15580.2
Angel,90636.81818181818
Angel (Holiday),122706.0
Angel By The Wings,10193.0
Angel Down,87358.05
Angel Down - Work Tape,80244.38888888889
Angel Eyes,38852.6
Angel From Montgomery,1950.0
Angel With A Shotgun,1602.0
Angel from Montgomery - 2008 Remaster,441.0
Angel in Blue Jeans,140988.0
"Angel in Your Eyes (feat. Sia, Diplo, and Labrinth)",0.0
Angel of Mine,75484.5
Angel of Small Death and the Codeine Scene,198907.61176470589
Angel of Small Death and the Codeine Scene - Live From Spotify London,166641.32835820896
Angela,134473.6511627907
Angela (Single Version),168988.7
Angeleyes,3250.0
Angels,87535.875
Angels Fall,2066.0
Angels Like You,90356.21038251366
Angels Like You - Live,174335.2
Angels We Have Heard On High,199857.25
Angels We Have Heard On High - Recorded At Electric Lady Studios NYC,153912.0
Angels We Have Heard on High,134859.33333333334
Angels We Have Heard on High (with Brian McKnight),27399.0
Angels We Have Heard on High / The First Noel,240984.0
Angels from the Realms of Glory / It Came Upon a Midnight Clear / Hark the Herald Angels Sing,144881.0
Angie - Remastered 2009,137369.5
Angioplast,138513.66666666666
Angry Woman,76735.5
Animal,46846.4
Animal - Radio Edit,106272.0
Animal I Have Become,1471.0
Animals,109362.76767676767
Animals - 2020 Remaster,155550.0
Animals - Extended,23405.0
"Animals - Live at Gwinnett Center Arena, Atlanta, GA, 3/17/2006",22577.0
Anmol Rishtey,952.0
Anna (Go To Him) - Remastered 2009,673.0
Anna Sun,1393.0
Annie's Song,2391.0
Another,2983.5
Another Bag of Bricks,4573.666666666667
Another Case,200357.0
Another Day,170731.86363636365
Another Day - Karaoke Version,9395.666666666666
Another Day Of Sun,0.0
Another Day Without You,3738.0
Another Day in Paradise,270853.0
Another Drinkin' Song,1880.0
Another Life (feat. FLETCHER & Josh Golden),162954.0
Another Love,244360.0
Another Man's Jeans,77930.0
Another Night,83243.0
Another One,2739.0
Another One Bites The Dust - Remastered 2011,1787.5
Another Opinion,147226.0
Another Round,95392.0
Another Sad Love Song,244746.0
Another Saturday Night,4806.0
Another Set of Wings,9659.0
Another Show,9852.0
Another Story,105190.66666666667
Another Sunday in the South,2113.0
Answerphone (feat. Yxng Bane),4063.0
Antes de las Seis,603.0
Anthem,10983.0
Anthem Part Two,2739.0
Anti-Everything,1509.0
Anti-Hero,81203.16666666667
Anti-Hero (feat. Bleachers),917.0
Anti-Hero - Acoustic Version,140662.7142857143
Antichrist,314226.0
Anticipating,37874.117647058825
Antidote,2368.0
Antioch,2124.0
Antisocial (with Travis Scott),47326.125
Antisocial (with Travis Scott) - MK Remix,55518.0
Antologia,1540.0
Antonio's Voice,3784.0
Ants Marching,6143.0
Anxiety,58770.0
Anxiety (with Selena Gomez),71882.66666666667
Any Day Now,3482.25
Any Dream Will Do,10208.5
Any Dream Will Do (Finale) / Give Me My Coloured Coat,15557.0
Any Man Of Mine,246760.0
Any Ol' Barstool,4817.75
Any Ol' Barstool - Recorded at Spotify Studios NYC,154528.0
Any Way the Wind Blows,2670.0
Anybody,1973.0
Anybody Else,203134.12727272726
Anybody Have a Map?,49822.0
Anyone,161403.62962962964
Anyone For You (Tiger Lily) - Acoustic,203672.0
Anything,15348.0
Anything But,210024.0
Anything But Me,1555.0
Anything Goes,29436.833333333332
Anything Like You Dance,0.0
Anything She Says,43614.0
Anything Worth Holding On To,39172.0
Anything but Ordinary,14597.0
Anything's Possible,12353.0
"Anything, Anything (I'll Give You)",1904.0
Anyway,147536.2037037037
"Anyways, I Love You",138470.0
Anywhere,99030.0
Anywhere - R3hab Remix,52901.0
Anywhere Away from Here (Rag’n’Bone Man & P!nk),0.0
Anywhere With You,20910.363636363636
Anywhere u go,1532.0
Apartment,4992.0
Apelido Carinhoso,39299.0
Apex Predator,118101.4875
Aphrodite,66863.0
Apologize,29752.909090909092
Apologize (Acoustic Version),103995.88888888889
Apologize (Sped Up),14442.5
Apparently,31250.0
Applause,95126.95
Apple,6106.0
Apple Juice,177893.0
Apple Pie À La Mode,115400.5
Appletree,1323.0
Appreciated,233459.0
Approaching Dusk,105880.0
April Come She Will,34898.333333333336
Aqui Estoy Yo,13711.0
Arabella,129214.5
Arabian Nights (2019),8490.0
Arcade,75010.2
Arcade (feat. FLETCHER),187453.0
Arcadia,270905.94444444444
Arcadia - Psyko Punkz Remix,766.0
Arctic Tern,144733.0
"Are There Giants Too, in the Dance?",47655.73333333333
Are U gonna tell her? (feat. MC Zaac),464.0
"Are We the Waiting (feat. Stark Sands, Joshua Henry, The American Idiot Broadway Company)",75315.0
Are We the Waiting / St. Jimmy,337440.0
Are Ya with Me,916.5
Are You Afraid?,11702.0
Are You Dumb,111483.0
Are You Gonna Be My Girl,105678.69230769231
Are You Gonna Kiss Me Or Not,148494.66666666666
Are You Happy Now,1811.0
Are You Ready,4653.5
Are You Ready to Love Me?,214414.0
Are You Satisfied?,22685.0
Are You That Somebody,2218.0
Are You With Me - Radio Edit,6222.666666666667
Area Codes,97979.15
Ark Ascending,154600.0
Arkansas,92308.66666666667
Arm's Length,82352.0
Armada Latina,27794.0
Armando (Intro),43146.0
Armor - Live from the Hollywood Bowl,0.0
Arms,55568.5
Arms Around You (feat. Maluma & Swae Lee),77701.33333333333
Arms Of Fire,232.0
Armstrong Cabin,1462.0
Army,77854.75
Army of Me,3328.0
Arose,96099.75
Around U,4243.0
Around the World,429533.0
Around the World (La La La La La) - Radio Version,86996.83333333333
Arrasta,161240.0
Arriving at the Formal,69454.5
Arrow,26343.0
Arsonist's Lullabye,190403.86046511628
Art Deco,32271.125
Art Is Dead,2995.0
Art Of Letting You Go,1555.0
As Good As I Once Was,2005.0
As I Am,7907.0
As I Am (feat. Khalid),59350.333333333336
As If By Design,162569.66666666666
As It Seems,696.5
As It Was,35101.36521739131
As Long As You Love Me,119835.0
"As Long As You're Mine - From ""Wicked"" Original Broadway Cast Recording/2003",17346.5
As Long as You Love Me,83886.15384615384
As Lovers Go,20003.0
As She's Walking Away (feat. Alan Jackson),1515.0
As The Crow Flies,2499.0
As The World Turns,2948.0
As Time Goes By,5796.0
As We Go On,8612.0
As We Ran,6989.0
As You Are,117208.0
As You Are - Shy FX Remix,115455.0
As You Cry,181284.83333333334
As You Leave (undone),14324.0
As the Footsteps Die out Forever,1164.5
As the Lights Go Out,43583.0
As the World Caves In,2236.6666666666665
Ashes,17420.333333333332
Ashokan Farewell,2252.0
Ask Me Now,22295.0
Asking For A Friend,1277.0
Ass Down Twerk,46280.333333333336
Ass Like That,169290.14285714287
Ass-N-Titties,11452.0
Asshole,73164.30769230769
Astonishing,3668.0
Astronaut (Something About Your Love),441.0
Astronaut In The Ocean,101976.29411764706
Astronomy,1346.0
Astrovan,125605.66666666667
At Journey's End,9845.0
At Last,62139.9
At Last - Single Version,5487.0
"At Last, Sunrise",122496.0
At Least I Can Say That I Tried,2738.5
At Least I Have Nothing,22191.0
At Least I'm Loved,1416.0
At Least I'm Not as Sad (As I Used to Be),1021.5
At My Front Door,7941.0
At My Weakest,6405.0
At My Worst,16984.583333333332
At Sea,95093.0
At The Beach,3588.0
At The Hop,80642.0
At Your Funeral,3134.0
At the Ballet,215994.5
At the Ballet (with Anne Hathaway & Daisy Ridley),17216.0
At the Beach,38521.0
At the End of a Bar,48648.0
At the Table,2043.0
Atlanta,1486.0
Atlantic City,998.0
Atlantis (Remix) - Demo Taped Remix,120442.0
Atlantis - Tunji Ige Remix,30673.0
Atlas Falls,97276.5
Atlas Hands,52219.0
Atmosphere,96335.5
Atoms,140037.0
Atta Girl,1283.4285714285713
Attack At The Wall,1764.0
Attack of Panic,10989.0
Attack of the Planet Smashers,5781.0
Attention,83269.5625
Attracting Flies,1927.0
Aubrey,219517.0
Audience Of One,8041.333333333333
"Audio (feat. Sia, Diplo, and Labrinth)",72687.0
August Moon,5504.0
Auld Lang Syne,131467.8
Aura,47013.5
Aurora,93792.82352941176
Aurora - Live from SNL,201066.0
Austin,44768.0
Austin (Boots Stop Workin'),130902.87662337662
Austin (Boots Stop Workin') - Distant Matter Remix,81165.0
Autobiography,7105.0
Automatic,61359.75
Autumn Goodbye - 2009 Remaster,2069.0
Autumn Leaves,347377.5
Autumn Leaves - Deluxe Edition,71731.33333333333
Autumn Town Leaves,7958.25
Avalanche,65285.0
Ave Maria,8080.0
Avril 14th,125520.0
Aw Naw,1499.2
Awake My Soul,130155.5
Awake My Soul - Live,263133.0
Awake My Soul - Live From Red Rocks,169786.0
Awaken,1718.0
Away In A Manger,20363.5
Away In A Manger (Piano Version),134781.5
Ay Chico (Lengua Afuera),77253.64150943396
Ay Vamos,6206.0
"Ay, DiOs Mío!",41238.0
Ayo,113367.5
Ayo Technology,20201.0
Ayy Ladies (feat. Tyga),88953.81034482758
Ayy Macarena,113411.47619047618
Azawade,159516.0
Azz & Tittiez,101897.0
Azz Clap,36344.0
B*tch From Da Souf,9566.0
B.E.D.,1068.0
B.I.T.C.H.,4272.0
B.O.B. (Bombs Over Baghdad) - Acappella,4086.0
B.O.M.B.,18371.0
B.O.T.A. (Baddest Of Them All) - Edit,2246.0
B.T.M.F. - Bounce to My Face,35451.0
B.T.W,124808.0
B61,0.0
BABY,96374.5
BACK TO ME,5130.0
BANDIT,193433.0
BB Talk,82591.16666666667
BBY,25685.666666666668
BEAUTIFUL (feat. Future & SZA),86826.42857142857
BED,77744.0
BELIEVE IT,139.0
BELLAKEO,32362.25
BESO,8567.5
BEZOS,3187.0
BGC,86159.0
BICHOTA,1480.8
BIG MAD,61865.5
BILLIE EILISH.,94223.625
BIRDS OF A FEATHER,57491.032258064515
BITCH (takes one to know one),63459.88461538462
BITTERSUITE,145784.5
BLACK SHEEP,10054.0
BLACKBIIRD,74454.5
BLACKOUT,50915.6
BLOODMONEY,2205.0
BLOW (with Chris Stapleton & Bruno Mars),87567.41176470589
BO$$,5858.666666666667
BONES,52819.6
BOO!,1344.0
BOP,125236.0
BOW,81650.0
BOYSHIT,14736.5
BOYTOY,108062.66666666667
BREAK MY SOUL,167429.36363636365
BRIGHTSIDE,160989.125
BUSS HER UP,139042.0
BUTTERFLY EFFECT,1486.0
Babe,34192.0
Babe (Taylor's Version) (From The Vault),2677.5
Babel,133812.64102564103
Babies (feat. Alessia Cara),81717.0
Babushka Boi,1857.0
Baby,132868.45454545456
Baby (Lil Baby feat. DaBaby),3732.0
Baby - Get It On,5410.0
Baby Boy (feat. Beyoncé ),1045.0
Baby Boy (feat. Sean Paul),137833.0
Baby By Me (Featuring Ne-Yo),9220.0
Baby Can I Hold You,65213.666666666664
Baby Don't Do It,42190.0
Baby Don't Hurt Me,94420.33333333333
Baby Don't Leave Me Alone With My Thoughts,159614.91666666666
Baby Don't Talk,6954.0
Baby Girl,2146.0
Baby Girl - 2nd Version/Remix/Album Version,1369.0
"Baby Girl, I'm A Blur",53691.0
Baby Got Back,79852.0
Baby I,14070.714285714286
"Baby I Lost My Way, (But I'm Going Home)",1996.0
Baby I Love You,176463.8
Baby I Need Your Loving,69.0
Baby I Want Your Lovin',69.0
Baby I'm A Fool,210693.0
Baby I'm Burnin',1921.0
Baby I'm Coming Home,195786.0
Baby I'm Right,4458.0
Baby I'm Sorry,3366.0
Baby I'm Sorry I'm Not Sorry,199216.0
Baby I'm Yours,184059.5
Baby I'm-a Want You,150118.0
Baby It's Cold Outside,140859.36363636365
Baby It's Cold Outside (with Michael Bublé),61299.333333333336
Baby It's You,43560.0
Baby It's You - 2018,2670.0
Baby It's You - Remastered 2009,1002.0
Baby June And Her Newsboys,118813.0
Baby June and Her Newsboys/Let Me Entertain You,108402.0
Baby Love,82828.75
Baby One More Time - Recorded at Spotify Studios New York City,118793.54237288136
Baby again..,197406.0
"Baby, I Love You",254464.0
"Baby, I'm Jealous (feat. Doja Cat)",40272.333333333336
"Baby, I'm Yours",2461.0
"Baby, It's Cold Outside",90053.16666666667
"Baby, It's Cold Outside (feat. Kelly Clarkson)",143458.6551724138
"Baby, It's Cold Outside (feat. Meghan Trainor)",96029.78125
"Baby, It's Cold Outside (feat. Ronnie Dunn)",1369.0
