id,species,observed_on,created_on,updated_on,place,user,latitude,longitude,url
241537957,Northern Diamondback Terrapin,2024-09-13 16:40:38-04:00,2024-09-13 17:44:35-04:00,2024-09-13 22:13:27-04:00,"New Jersey, US",polarblairx,39.5390638264,-74.348699995,https://www.inaturalist.org/observations/241537957
241300345,Northern Diamondback Terrapin,2024-09-12 12:04:11-04:00,2024-09-12 12:06:00-04:00,2024-09-12 12:43:30-04:00,"New Jersey, US",mwaters,39.2246273234,-74.6968638106,https://www.inaturalist.org/observations/241300345
241042719,Mud Fiddler Crab,2024-08-22 11:27:00-04:00,2024-09-10 22:05:19-04:00,2025-04-07 19:59:17-04:00,"The Wetlands Institute, Stone Harbor, NJ, USA",calopteryx,39.0590066874,-74.7739844721,https://www.inaturalist.org/observations/241042719
240942669,Northern Diamondback Terrapin,2024-09-10 09:55:46-04:00,2024-09-10 11:18:56-04:00,2024-09-23 11:32:30-04:00,"New Jersey, US",deeholden,39.2546509056,-74.5313135514,https://www.inaturalist.org/observations/240942669
240807714,Atlantic Menhaden,2024-08-25 15:31:00-04:00,2024-09-09 15:32:02-04:00,2024-09-09 15:35:01-04:00,Villas Beach,lindawiddop,39.0278142872,-74.9431141368,https://www.inaturalist.org/observations/240807714
240576001,Northern Diamondback Terrapin,2024-09-08 12:55:00-04:00,2024-09-08 12:55:37-04:00,2025-01-28 18:47:20-05:00,"New Jersey, US",rphillips13,39.4828821241,-74.3337635325,https://www.inaturalist.org/observations/240576001
240397735,Mud Fiddler Crab,2024-08-23 13:29:00-04:00,2024-09-07 16:18:01-04:00,2024-09-07 16:36:38-04:00,"Middle Township, NJ, USA",brennafarrell,39.0587366698,-74.7740826552,https://www.inaturalist.org/observations/240397735
239945363,Atlantic Menhaden,2024-09-05 07:13:43-04:00,2024-09-05 07:17:01-04:00,2024-09-05 07:49:47-04:00,"Cape Island, Cape May, NJ, US",aidan17,38.9359859293,-74.9421917457,https://www.inaturalist.org/observations/239945363
239898288,Atlantic Menhaden,2024-09-04 19:34:26-04:00,2024-09-04 21:50:35-04:00,2024-09-05 07:54:28-04:00,"Stephan Ave, Toms River, NJ, US",tommyr7,40.0045916667,-74.1170195,https://www.inaturalist.org/observations/239898288
239881137,Atlantic Menhaden,2024-09-04 19:35:20-04:00,2024-09-04 19:36:16-04:00,2024-09-05 07:39:59-04:00,"Stephan Ave, Toms River, NJ, US",rowenjoice,40.0045929988,-74.1170546242,https://www.inaturalist.org/observations/239881137
239714851,Mud Fiddler Crab,2024-08-26 11:52:35-04:00,2024-09-03 20:49:09-04:00,2024-09-07 07:57:15-04:00,"West Creek, Delmont, NJ, US",poppoff,39.2203466667,-74.92273,https://www.inaturalist.org/observations/239714851
239710238,Eastern Mudsnail,2024-08-31 17:50:17-04:00,2024-09-03 20:11:03-04:00,2025-04-07 12:32:10-04:00,"Cumberland County, NJ, USA",fishing_429,39.2424739712,-75.1777760312,https://www.inaturalist.org/observations/239710238
239701823,Mud Fiddler Crab,2024-09-01 07:34:10-04:00,2024-09-03 19:04:27-04:00,2024-09-23 16:51:34-04:00,"Peck Beach, Ocean City, NJ, US",curioustattooist,39.2086065285,-74.6498491681,https://www.inaturalist.org/observations/239701823
239375847,Eastern Mudsnail,2024-08-21 17:20:40-04:00,2024-09-02 08:23:24-04:00,2024-10-22 20:47:11-04:00,"Raritan Bay, Keansburg, NJ, US",pohoro,40.4580457416,-74.1785607208,https://www.inaturalist.org/observations/239375847
239375829,Mud Fiddler Crab,2024-08-18 12:00:49-04:00,2024-09-02 08:23:11-04:00,2024-09-05 16:52:37-04:00,"State St, Union Beach, NJ, US",pohoro,40.4502032977,-74.1852706858,https://www.inaturalist.org/observations/239375829
239315352,Atlantic Menhaden,2024-08-29 13:30:42-04:00,2024-09-01 22:05:23-04:00,2024-09-03 17:02:25-04:00,United States,sb610,40.165863824,-74.0257488702,https://www.inaturalist.org/observations/239315352
239269850,Northern Diamondback Terrapin,2024-08-03 11:05:25-04:00,2024-09-01 17:18:29-04:00,2025-01-28 18:49:12-05:00,"Cape May County, US-NJ, US",navin_sasikumar,39.1472135254,-74.6482778854,https://www.inaturalist.org/observations/239269850
239244750,Mud Fiddler Crab,2024-08-19 12:51:00-04:00,2024-09-01 15:16:55-04:00,2024-09-02 09:12:12-04:00,"Middle Township, NJ, USA",greatblueheron133,39.0601716872,-74.7752922826,https://www.inaturalist.org/observations/239244750
239015988,Mud Fiddler Crab,2024-08-31 14:23:17-04:00,2024-08-31 14:24:05-04:00,2024-08-31 16:43:27-04:00,Absecon,hebsta,39.463104248,-74.4487838745,https://www.inaturalist.org/observations/239015988
238958338,Eastern Mudsnail,2024-08-31 09:44:41-04:00,2024-08-31 09:45:09-04:00,2024-08-31 14:44:24-04:00,"Gateway National Recreation Area, Highlands, NJ, US",sandytrails,40.4488688096,-73.9996508299,https://www.inaturalist.org/observations/238958338
238647936,Northern Diamondback Terrapin,2024-08-29 15:18:00-04:00,2024-08-29 15:23:17-04:00,2024-08-29 19:46:20-04:00,"New Jersey, US",joseph1318,39.5688434696,-74.5284736052,https://www.inaturalist.org/observations/238647936
238647935,Northern Diamondback Terrapin,2024-08-29 15:18:00-04:00,2024-08-29 15:23:17-04:00,2024-08-29 19:46:26-04:00,"New Jersey, US",joseph1318,39.5959383546,-74.4071133757,https://www.inaturalist.org/observations/238647935
238495553,Atlantic Menhaden,2024-08-20 10:40:00-04:00,2024-08-28 18:15:48-04:00,2024-09-13 04:01:06-04:00,"Lower Township, NJ, USA",brennafarrell,38.9339401113,-74.9582895819,https://www.inaturalist.org/observations/238495553
238455063,Northern Diamondback Terrapin,2024-08-28 11:02:59-04:00,2024-08-28 14:00:24-04:00,2024-08-31 18:54:22-04:00,"Cape May County, US-NJ, US",btilgh,39.1010019241,-74.7050653395,https://www.inaturalist.org/observations/238455063
238429555,Mud Fiddler Crab,2024-08-28 11:11:40-04:00,2024-08-28 11:20:09-04:00,2024-08-28 19:03:36-04:00,"Stone Harbor Blvd, Stone Harbor, NJ, US",btilgh,39.0604028333,-74.7732083333,https://www.inaturalist.org/observations/238429555
238427012,Mud Fiddler Crab,2024-08-28 11:05:33-04:00,2024-08-28 11:06:37-04:00,2024-12-19 14:49:45-05:00,"Conswell Rd, Cape May Court House, NJ, US",jenb8342,39.0711063123,-74.9076549114,https://www.inaturalist.org/observations/238427012
238327174,Northern Diamondback Terrapin,2024-08-17 16:57:00-04:00,2024-08-27 18:50:43-04:00,2025-01-28 18:49:39-05:00,United States,tpaterson25,39.7045918236,-74.0043706601,https://www.inaturalist.org/observations/238327174
238301755,Northern Diamondback Terrapin,2024-08-27 09:00:51-04:00,2024-08-27 16:05:08-04:00,2024-08-27 20:21:08-04:00,United States,qiao1,40.7858402235,-74.1276242047,https://www.inaturalist.org/observations/238301755
238154182,Eastern Mudsnail,2024-08-26 18:48:53-04:00,2024-08-26 18:49:04-04:00,2025-04-07 06:37:56-04:00,"S Delaware Ave, Villas, NJ, US",passerina,39.049624547,-74.9276502925,https://www.inaturalist.org/observations/238154182
238110516,Mud Fiddler Crab,2024-08-24 11:06:00-04:00,2024-08-26 14:15:24-04:00,2024-08-26 15:26:26-04:00,"Galloway, NJ, USA",tnolan,39.4643907864,-74.4514884911,https://www.inaturalist.org/observations/238110516
238070377,Northern Diamondback Terrapin,2024-07-07 19:52:00-04:00,2024-08-26 10:13:10-04:00,2024-08-26 23:46:40-04:00,"New Jersey, US",larivera,39.3597453935,-75.0714299071,https://www.inaturalist.org/observations/238070377
237994461,Mud Fiddler Crab,2024-07-07 18:26:00-04:00,2024-08-25 22:12:53-04:00,2024-09-23 16:51:38-04:00,"Downe, NJ, USA",larivera,39.2461110356,-75.1303014817,https://www.inaturalist.org/observations/237994461
237914956,Northern Diamondback Terrapin,2024-07-06 14:03:00-04:00,2024-08-25 14:41:57-04:00,2024-08-26 23:48:30-04:00,"New Jersey, US",larivera,39.457319986,-74.3258728029,https://www.inaturalist.org/observations/237914956
237839628,Eastern Mudsnail,2024-08-24 15:58:00-04:00,2024-08-25 08:30:52-04:00,2024-10-22 20:38:56-04:00,"Sandy Hook, Middletown Township, NJ, USA",nativeplantaddict,40.4488025842,-73.999534732,https://www.inaturalist.org/observations/237839628
237703676,Mud Fiddler Crab,2024-08-24 09:43:14-04:00,2024-08-24 15:20:29-04:00,2024-08-24 19:19:01-04:00,"Lincoln Park, Jersey City, NJ, US",isabelvr,40.7265478592,-74.0890607525,https://www.inaturalist.org/observations/237703676
237660744,Mud Fiddler Crab,2024-08-23 14:37:14-04:00,2024-08-24 11:52:08-04:00,2024-09-13 17:58:27-04:00,"Little Egg Harbor Township, NJ 08087, USA",schmieds,39.5088027778,-74.3222583333,https://www.inaturalist.org/observations/237660744
237502048,Mud Fiddler Crab,2024-08-04 17:57:27-04:00,2024-08-23 14:15:21-04:00,2024-08-23 20:14:01-04:00,"Ludlam Island, Sea Isle City, NJ, US",malcolmander,39.1311,-74.7135383333,https://www.inaturalist.org/observations/237502048
237501905,Mud Fiddler Crab,2024-08-04 17:57:13-04:00,2024-08-23 14:14:29-04:00,2024-09-23 16:51:42-04:00,"Ludlam Island, Sea Isle City, NJ, US",malcolmander,39.1311083333,-74.713555,https://www.inaturalist.org/observations/237501905
237501768,Mud Fiddler Crab,2024-08-04 17:57:01-04:00,2024-08-23 14:13:31-04:00,2024-09-23 16:51:43-04:00,"Intracoastal Waterway, Sea Isle City, NJ, US",malcolmander,39.1312555,-74.7135916667,https://www.inaturalist.org/observations/237501768
237372149,Eastern Mudsnail,2024-08-21 13:37:41-04:00,2024-08-22 19:10:18-04:00,2024-10-15 21:57:18-04:00,"Cape May, NJ 08204, USA",fishing_429,38.9452167997,-74.9018922,https://www.inaturalist.org/observations/237372149
237372139,Eastern Mudsnail,2024-08-21 13:37:32-04:00,2024-08-22 19:10:12-04:00,2025-04-07 04:09:44-04:00,"Cape May, NJ 08204, USA",fishing_429,38.9452076997,-74.9018889997,https://www.inaturalist.org/observations/237372139
236788261,Atlantic Menhaden,2024-08-19 16:23:26-04:00,2024-08-19 16:44:30-04:00,2024-08-26 06:40:32-04:00,"Shark River, Belmar, NJ, US",carnegiecoop,40.1815633333,-74.0302195,https://www.inaturalist.org/observations/236788261
236627294,Mud Fiddler Crab,2024-08-18 14:26:18-04:00,2024-08-18 19:57:04-04:00,2024-08-19 08:48:40-04:00,"Lanoka Harbor, NJ 08734, USA",dodomae98,39.8044651,-74.0968881997,https://www.inaturalist.org/observations/236627294
236627198,Mud Fiddler Crab,2024-08-18 14:25:20-04:00,2024-08-18 19:56:25-04:00,2024-08-19 08:48:44-04:00,"Lanoka Harbor, NJ 08734, USA",dodomae98,39.8044549,-74.0968763997,https://www.inaturalist.org/observations/236627198
236173959,Mud Fiddler Crab,2024-08-16 11:39:00-04:00,2024-08-16 18:41:22-04:00,2024-09-23 16:51:36-04:00,"Richard W. DeKorte Park, 1 DeKorte Park, Lyndhurst, NJ 07071, USA",nilshelstrom,40.7858645,-74.1031625,https://www.inaturalist.org/observations/236173959
236173817,Mud Fiddler Crab,2024-08-16 11:39:00-04:00,2024-08-16 18:40:35-04:00,2024-08-17 15:10:44-04:00,"Richard W. DeKorte Park, 1 DeKorte Park, Lyndhurst, NJ 07071, USA",nilshelstrom,40.7858645,-74.1031625,https://www.inaturalist.org/observations/236173817
236093524,Mud Fiddler Crab,2024-08-10 18:00:27-04:00,2024-08-16 10:53:52-04:00,2024-11-10 16:53:23-05:00,"New Jersey, US",northeast_naturalist,39.5294299868,-74.4701095337,https://www.inaturalist.org/observations/236093524
235770670,Mud Fiddler Crab,2024-07-20 10:31:00-04:00,2024-08-14 14:52:16-04:00,2024-09-23 16:54:17-04:00,"Leeds Eco-Trail, Edwin B. Forsythe National Wildlife Refuge, Galloway, NJ, USA",naturejeanne,39.4630605246,-74.4490075078,https://www.inaturalist.org/observations/235770670
235652361,Northern Diamondback Terrapin,2024-08-10 19:29:00-04:00,2024-08-13 22:25:15-04:00,2024-08-14 07:46:15-04:00,"New Jersey, US",etantrah,39.0076638186,-75.1222257017,https://www.inaturalist.org/observations/235652361
235629986,Northern Diamondback Terrapin,2024-08-11 09:37:58-04:00,2024-08-13 19:35:12-04:00,2025-02-06 11:38:04-05:00,"New Jersey, US",matthew6849,39.8777636358,-75.0011122535,https://www.inaturalist.org/observations/235629986
235626611,Atlantic Menhaden,2024-08-13 15:40:08-04:00,2024-08-13 19:09:49-04:00,2024-08-18 13:06:34-04:00,United States,natebillhime,40.1282069293,-74.1371273802,https://www.inaturalist.org/observations/235626611
235474834,Mud Fiddler Crab,2024-08-09 17:29:00-04:00,2024-08-13 00:35:26-04:00,2024-08-13 07:18:52-04:00,"Ocean City, NJ, USA",etantrah,39.2162076844,-74.646173712,https://www.inaturalist.org/observations/235474834
235465882,Northern Diamondback Terrapin,2024-08-12 23:09:24-04:00,2024-08-12 23:09:31-04:00,2024-08-13 09:24:20-04:00,United States,pkinsella1993,39.7364693166,-75.4521043607,https://www.inaturalist.org/observations/235465882
234730606,Eastern Mudsnail,2024-08-08,2024-08-09 14:02:56-04:00,2024-08-16 22:13:22-04:00,Bayshore Waterfront Park,rkluzco,40.4392717853,-74.0928000212,https://www.inaturalist.org/observations/234730606
234725935,Eastern Mudsnail,2024-08-08,2024-08-09 13:33:45-04:00,2024-08-16 22:13:49-04:00,"Port Monmouth, Middletown Township, NJ, USA",rkluzco,40.4392717853,-74.0928000212,https://www.inaturalist.org/observations/234725935
234685592,Northern Diamondback Terrapin,2024-08-09 08:22:17-04:00,2024-08-09 09:22:21-04:00,2024-09-23 11:37:06-04:00,"New Jersey, US",etantrah,39.3249692163,-74.532111291,https://www.inaturalist.org/observations/234685592
233992218,Northern Diamondback Terrapin,2024-06-10 14:55:00-04:00,2024-08-05 14:45:49-04:00,2025-04-02 21:09:03-04:00,"New Jersey, US",godfathergoomba,39.5983102567,-74.2691899707,https://www.inaturalist.org/observations/233992218
233987947,Atlantic Menhaden,2024-08-04 00:17:00-04:00,2024-08-05 14:24:57-04:00,2024-11-14 09:23:52-05:00,United States,zakqaryroy,40.0208836838,-74.072429622,https://www.inaturalist.org/observations/233987947
233984328,Northern Diamondback Terrapin,2023-07-12 15:03:57-04:00,2024-08-05 14:06:39-04:00,2024-08-05 15:14:08-04:00,"New Jersey, US",braedenv28,39.0658765219,-74.8521509742,https://www.inaturalist.org/observations/233984328
233757802,Mud Fiddler Crab,2024-08-03 16:39:00-04:00,2024-08-04 13:40:19-04:00,2024-09-23 16:51:40-04:00,"Middle Township, NJ, USA",average_adam,39.0587498099,-74.7735965744,https://www.inaturalist.org/observations/233757802
233704510,Mud Fiddler Crab,2024-07-31 11:43:06-04:00,2024-08-04 09:34:12-04:00,2024-08-04 12:04:31-04:00,"North Arlington, NJ 07031, USA",chrischimaera,40.7843361111,-74.1065555556,https://www.inaturalist.org/observations/233704510
233586095,Northern Diamondback Terrapin,2024-07-18 13:10:00-04:00,2024-08-03 18:15:31-04:00,2024-08-04 00:42:59-04:00,"New Jersey, US",neild,39.5539623461,-74.4828940656,https://www.inaturalist.org/observations/233586095
233586078,Mud Fiddler Crab,2024-07-18 11:31:00-04:00,2024-08-03 18:15:28-04:00,2024-08-03 18:42:14-04:00,"Galloway, NJ, USA",neild,39.4634423487,-74.4289082665,https://www.inaturalist.org/observations/233586078
233545224,Eastern Mudsnail,2024-06-20 11:51:32-04:00,2024-08-03 14:52:53-04:00,2024-08-04 15:21:29-04:00,"Great Bay, Absecon, NJ, US",mhat,39.4937216667,-74.329895,https://www.inaturalist.org/observations/233545224
233543028,Mud Fiddler Crab,2024-06-05 12:37:10-04:00,2024-08-03 14:44:19-04:00,2024-09-23 16:54:24-04:00,United States,mhat,39.6351224303,-74.0326523552,https://www.inaturalist.org/observations/233543028
233509286,Northern Diamondback Terrapin,2024-08-02 13:53:00-04:00,2024-08-03 12:09:07-04:00,2024-08-03 12:18:06-04:00,"New Jersey, US",thewanderingpiney,39.5107607885,-74.5583649906,https://www.inaturalist.org/observations/233509286
233509274,Northern Diamondback Terrapin,2024-08-02 13:49:00-04:00,2024-08-03 12:09:05-04:00,2024-08-03 12:18:20-04:00,"New Jersey, US",thewanderingpiney,39.470919127,-74.5303584976,https://www.inaturalist.org/observations/233509274
233509273,Northern Diamondback Terrapin,2024-08-02 13:49:00-04:00,2024-08-03 12:09:05-04:00,2024-08-03 12:18:31-04:00,"New Jersey, US",thewanderingpiney,39.5184110187,-74.5150141404,https://www.inaturalist.org/observations/233509273
233509271,Northern Diamondback Terrapin,2024-08-02 13:48:00-04:00,2024-08-03 12:09:05-04:00,2024-08-05 09:05:48-04:00,"New Jersey, US",thewanderingpiney,39.5836672397,-74.4090547388,https://www.inaturalist.org/observations/233509271
233509264,Northern Diamondback Terrapin,2024-08-02 13:47:00-04:00,2024-08-03 12:09:04-04:00,2024-08-03 12:18:43-04:00,"New Jersey, US",thewanderingpiney,39.4180471301,-74.5986715963,https://www.inaturalist.org/observations/233509264
233509263,Northern Diamondback Terrapin,2024-08-02 13:47:00-04:00,2024-08-03 12:09:04-04:00,2024-08-03 12:18:50-04:00,"New Jersey, US",thewanderingpiney,39.5290224833,-74.4899574533,https://www.inaturalist.org/observations/233509263
233509262,Northern Diamondback Terrapin,2024-08-02 13:47:00-04:00,2024-08-03 12:09:04-04:00,2024-08-03 12:18:56-04:00,"New Jersey, US",thewanderingpiney,39.4774391039,-74.5404647529,https://www.inaturalist.org/observations/233509262
233509254,Northern Diamondback Terrapin,2024-08-02 13:47:00-04:00,2024-08-03 12:09:02-04:00,2024-08-03 12:19:02-04:00,"New Jersey, US",thewanderingpiney,39.5638170529,-74.5815609168,https://www.inaturalist.org/observations/233509254
233509253,Northern Diamondback Terrapin,2024-08-02 13:46:00-04:00,2024-08-03 12:09:02-04:00,2024-08-03 12:19:09-04:00,"New Jersey, US",thewanderingpiney,39.4360829089,-74.4724504392,https://www.inaturalist.org/observations/233509253
233509250,Northern Diamondback Terrapin,2024-08-02 13:45:00-04:00,2024-08-03 12:09:01-04:00,2024-08-03 12:19:28-04:00,"New Jersey, US",thewanderingpiney,39.4335048641,-74.540768998,https://www.inaturalist.org/observations/233509250
233304180,Mud Fiddler Crab,2024-08-01 12:48:10-04:00,2024-08-02 12:01:52-04:00,2024-08-02 22:46:52-04:00,"North Wildwood, NJ 08260, USA",fishing_429,39.0030262,-74.8125691,https://www.inaturalist.org/observations/233304180
233302525,Northern Diamondback Terrapin,2024-08-01 11:45:28-04:00,2024-08-02 11:52:38-04:00,2024-08-02 22:59:08-04:00,"Cape May County, US-NJ, US",fishing_429,39.0767371624,-74.7667470103,https://www.inaturalist.org/observations/233302525
232829912,Atlantic Menhaden,2024-07-29 16:05:06-04:00,2024-07-30 23:12:36-04:00,2024-07-31 09:25:26-04:00,"Sea Girt, New Jersey 08750, États-Unis",williamdulac,40.1387920563,-74.0289248899,https://www.inaturalist.org/observations/232829912
232617897,Atlantic Menhaden,2024-07-29 12:38:01-04:00,2024-07-29 21:50:02-04:00,2024-08-01 18:50:12-04:00,"Boulevard East, Keyport, NJ, US",skim,40.4528783333,-74.2322,https://www.inaturalist.org/observations/232617897
232563822,Mud Fiddler Crab,2024-07-29 13:27:00-04:00,2024-07-29 16:24:36-04:00,2024-07-29 20:53:12-04:00,"Dennis, NJ, USA",sgreene13,39.1588350383,-74.7040654809,https://www.inaturalist.org/observations/232563822
232522921,Eastern Mudsnail,2024-07-29 12:56:05-04:00,2024-07-29 12:57:18-04:00,2024-12-01 14:52:48-05:00,"Watson Creek, Manasquan, NJ, US",cooper6464,40.1173340521,-74.0349259337,https://www.inaturalist.org/observations/232522921
232475635,Eastern Mudsnail,2024-07-27 20:09:45-04:00,2024-07-29 08:28:56-04:00,2025-04-06 10:33:53-04:00,"Seven Mile Beach, Avalon, NJ, US",ghend4,39.0740305,-74.7458033333,https://www.inaturalist.org/observations/232475635
232290588,Eastern Mudsnail,2024-07-28 12:14:06-04:00,2024-07-28 12:14:20-04:00,2024-07-28 19:34:59-04:00,Highlands,willbpayne,40.407043457,-73.9882049561,https://www.inaturalist.org/observations/232290588
231932563,Atlantic Menhaden,2024-07-26 17:06:56-04:00,2024-07-26 20:10:40-04:00,2024-07-27 15:46:51-04:00,"New Jersey, US",tcc2135,39.1448528212,-74.7365735485,https://www.inaturalist.org/observations/231932563
231535743,Northern Diamondback Terrapin,2024-07-16 19:48:42-04:00,2024-07-24 21:51:26-04:00,2024-07-31 16:18:03-04:00,"New Jersey, US",megan1567,39.4692836676,-74.5143606536,https://www.inaturalist.org/observations/231535743
231533551,Northern Diamondback Terrapin,2024-07-24 13:13:00-04:00,2024-07-24 21:34:51-04:00,2024-07-25 11:30:28-04:00,United States,chuckslusarczykjr,40.6763454052,-74.1700250734,https://www.inaturalist.org/observations/231533551
